cidade_slug,cidade_origem,tecnologia,mes_ref,total_vendedores,q1,q2,q3,q4,q5,sem_meta,atingimento_medio,quintil_cidade
jaguaretama-ce,JAGUARETAMA/CE,5g,2026-07-01,4,0,0,3,1,0,0,0.6536,3
jaguaribara-ce,JAGUARIBARA/CE,ftth,2026-07-01,1,1,0,0,0,0,0,1.4,1
jaguaribara-ce,JAGUARIBARA/CE,5g,2026-07-01,1,0,1,0,0,0,0,0.8667,2
jaguaribe-ce,JAGUARIBE/CE,ftth,2026-07-01,6,2,1,1,0,1,1,0.7933,3
jaguaribe-ce,JAGUARIBE/CE,5g,2026-07-01,6,2,1,1,1,0,1,0.9861,2
joao-pessoa-pb,JOAO PESSOA/PB,ftth,2026-07-01,45,1,3,5,12,24,0,0.3177,4
joao-pessoa-pb,JOAO PESSOA/PB,5g,2026-07-01,45,5,6,8,9,17,0,0.4975,4
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,ftth,2026-07-01,24,3,2,6,8,4,1,0.5589,4
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,2026-07-01,24,9,3,5,5,1,1,0.8834,2
juazeiro-ba,JUAZEIRO/BA,ftth,2026-07-01,13,0,2,1,3,7,0,0.3205,4
juazeiro-ba,JUAZEIRO/BA,5g,2026-07-01,13,0,3,2,3,5,0,0.4433,4
lagarto-se,LAGARTO/SE,ftth,2026-07-01,1,0,0,0,0,1,0,0,5
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,ftth,2026-07-01,4,1,0,1,0,2,0,0.6167,3
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,2026-07-01,4,1,0,1,1,1,0,0.6413,3
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,ftth,2026-07-01,5,2,1,2,0,0,0,0.8467,2
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,2026-07-01,5,5,0,0,0,0,0,1.1681,1
limoeiro-pe,LIMOEIRO/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
macaiba-rn,MACAIBA/RN,ftth,2026-07-01,7,0,1,2,2,1,1,0.5778,4
macaiba-rn,MACAIBA/RN,5g,2026-07-01,7,1,0,3,2,0,1,1.2851,1
macau-rn,MACAU/RN,ftth,2026-07-01,1,0,0,0,1,0,0,0.4,4
macau-rn,MACAU/RN,5g,2026-07-01,1,0,1,0,0,0,0,0.95,2
maceio-al,MACEIO/AL,ftth,2026-07-01,39,4,2,3,9,21,0,0.3702,4
maceio-al,MACEIO/AL,5g,2026-07-01,39,4,2,10,13,10,0,0.542,4
major-sales-rn,MAJOR SALES/RN,ftth,2026-07-01,2,1,0,0,0,1,0,0.5,4
major-sales-rn,MAJOR SALES/RN,5g,2026-07-01,2,1,0,0,0,1,0,0.6538,3
maracanau-ce,MARACANAU/CE,ftth,2026-07-01,17,1,0,3,3,8,2,0.3133,4
maracanau-ce,MARACANAU/CE,5g,2026-07-01,17,3,1,2,4,5,2,0.768,3
maranguape-ce,MARANGUAPE/CE,ftth,2026-07-01,8,1,1,1,1,3,1,0.5262,4
maranguape-ce,MARANGUAPE/CE,5g,2026-07-01,8,2,1,3,1,0,1,0.8558,2
marechal-deodoro-al,MARECHAL DEODORO/AL,ftth,2026-07-01,5,0,0,0,1,4,0,0.14,5
marechal-deodoro-al,MARECHAL DEODORO/AL,5g,2026-07-01,5,0,1,0,1,3,0,0.3872,4
massape-ce,MASSAPE/CE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
massape-ce,MASSAPE/CE,5g,2026-07-01,2,0,0,0,2,0,0,0.3889,4
milagres-ce,MILAGRES/CE,ftth,2026-07-01,3,1,0,1,0,0,1,0.9833,2
milagres-ce,MILAGRES/CE,5g,2026-07-01,3,1,0,0,1,0,1,1.0567,1
missao-velha-ce,MISSAO VELHA/CE,ftth,2026-07-01,4,1,2,0,1,0,0,0.8833,2
missao-velha-ce,MISSAO VELHA/CE,5g,2026-07-01,4,2,0,1,1,0,0,0.8923,2
mombaca-ce,MOMBACA/CE,ftth,2026-07-01,4,0,1,1,0,2,0,0.4167,4
mombaca-ce,MOMBACA/CE,5g,2026-07-01,4,0,1,2,1,0,0,0.7484,3
morada-nova-ce,MORADA NOVA/CE,ftth,2026-07-01,5,1,0,1,1,2,0,0.5467,4
morada-nova-ce,MORADA NOVA/CE,5g,2026-07-01,5,4,1,0,0,0,0,1.1308,1
mossoro-rn,MOSSORO/RN,ftth,2026-07-01,20,0,3,2,4,10,1,0.3447,4
mossoro-rn,MOSSORO/RN,5g,2026-07-01,20,6,5,4,3,1,1,1.1358,1
natal-rn,NATAL/RN,ftth,2026-07-01,56,5,3,2,18,27,1,0.3724,4
natal-rn,NATAL/RN,5g,2026-07-01,56,12,6,7,19,11,1,0.7466,3
nisia-floresta-rn,NISIA FLORESTA/RN,ftth,2026-07-01,2,0,0,0,1,1,0,0.2,5
nisia-floresta-rn,NISIA FLORESTA/RN,5g,2026-07-01,2,0,0,0,1,1,0,0.25,5
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO/SE,ftth,2026-07-01,3,0,0,0,0,2,1,0,5
oros-ce,OROS/CE,ftth,2026-07-01,3,1,0,0,0,2,0,1.2,1
oros-ce,OROS/CE,5g,2026-07-01,3,1,0,1,1,0,0,0.7308,3
ouricuri-pe,OURICURI/PE,ftth,2026-07-01,6,0,0,1,1,4,0,0.2,5
ouricuri-pe,OURICURI/PE,5g,2026-07-01,6,0,1,0,1,4,0,0.3458,4
pacajus-ce,PACAJUS/CE,ftth,2026-07-01,7,3,1,2,0,1,0,0.8143,2
pacajus-ce,PACAJUS/CE,5g,2026-07-01,7,2,1,2,1,1,0,0.6939,3
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
paraipaba-ce,PARAIPABA/CE,ftth,2026-07-01,5,1,1,0,1,0,2,0.8444,2
paraipaba-ce,PARAIPABA/CE,5g,2026-07-01,5,1,0,1,1,0,2,0.7917,3
parnaiba-pi,PARNAIBA/PI,ftth,2026-07-01,12,1,1,2,5,3,0,0.5546,4
parnaiba-pi,PARNAIBA/PI,5g,2026-07-01,12,3,0,3,4,2,0,0.6593,3
parnamirim-rn,PARNAMIRIM/RN,ftth,2026-07-01,17,2,2,5,5,2,1,0.6476,3
parnamirim-rn,PARNAMIRIM/RN,5g,2026-07-01,17,5,0,6,4,1,1,0.917,2
patos-pb,PATOS/PB,ftth,2026-07-01,10,0,2,5,2,0,1,0.679,3
patos-pb,PATOS/PB,5g,2026-07-01,10,4,3,2,0,0,1,1.1424,1
pau-dos-ferros-rn,PAU DOS FERROS/RN,ftth,2026-07-01,7,3,0,0,1,3,0,0.6238,3
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,2026-07-01,7,4,1,2,0,0,0,1.1085,1
paulista-pe,PAULISTA/PE,ftth,2026-07-01,3,0,0,0,0,2,1,0,5
pedra-branca-ce,PEDRA BRANCA/CE,ftth,2026-07-01,3,0,0,0,2,0,1,0.4333,4
pedra-branca-ce,PEDRA BRANCA/CE,5g,2026-07-01,3,1,0,0,1,0,1,1.1703,1
pereiro-ce,PEREIRO/CE,ftth,2026-07-01,3,0,0,0,0,3,0,0.0444,5
pereiro-ce,PEREIRO/CE,5g,2026-07-01,3,0,1,1,0,1,0,0.5256,4
pesqueira-pe,PESQUEIRA/PE,ftth,2026-07-01,4,1,0,0,0,3,0,0.3333,4
pesqueira-pe,PESQUEIRA/PE,5g,2026-07-01,4,0,3,0,0,1,0,0.7266,3
petrolina-pe,PETROLINA/PE,ftth,2026-07-01,22,1,2,1,9,9,0,0.3833,4
petrolina-pe,PETROLINA/PE,5g,2026-07-01,22,2,3,3,12,2,0,0.5405,4
picos-pi,PICOS/PI,ftth,2026-07-01,1,0,0,0,0,1,0,0,5
piripiri-pi,PIRIPIRI/PI,ftth,2026-07-01,3,0,0,0,0,3,0,0,5
pombal-pb,POMBAL/PB,ftth,2026-07-01,5,1,0,1,0,2,1,0.55,4
pombal-pb,POMBAL/PB,5g,2026-07-01,5,2,0,1,0,1,1,0.7437,3
quixada-ce,QUIXADA/CE,ftth,2026-07-01,9,0,2,2,4,1,0,0.5654,4
quixada-ce,QUIXADA/CE,5g,2026-07-01,9,1,3,5,0,0,0,0.827,2
quixeramobim-ce,QUIXERAMOBIM/CE,ftth,2026-07-01,8,5,0,1,2,0,0,0.9625,2
quixeramobim-ce,QUIXERAMOBIM/CE,5g,2026-07-01,8,5,1,2,0,0,0,1.329,1
quixere-ce,QUIXERE/CE,ftth,2026-07-01,4,0,0,0,1,2,1,0.2222,5
quixere-ce,QUIXERE/CE,5g,2026-07-01,4,1,0,2,0,0,1,0.8468,2
rafael-fernandes-rn,RAFAEL FERNANDES/RN,ftth,2026-07-01,1,1,0,0,0,0,0,1.2,1
rafael-fernandes-rn,RAFAEL FERNANDES/RN,5g,2026-07-01,1,0,1,0,0,0,0,0.9111,2
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
rio-largo-al,RIO LARGO/AL,ftth,2026-07-01,8,0,0,0,1,7,0,0.0938,5
rio-largo-al,RIO LARGO/AL,5g,2026-07-01,8,0,0,2,3,3,0,0.4063,4
russas-ce,RUSSAS/CE,ftth,2026-07-01,4,1,0,1,1,0,1,0.7889,3
russas-ce,RUSSAS/CE,5g,2026-07-01,4,2,0,1,0,0,1,1.5724,1
salgueiro-pe,SALGUEIRO/PE,ftth,2026-07-01,4,1,0,0,0,3,0,0.3167,4
salgueiro-pe,SALGUEIRO/PE,5g,2026-07-01,4,2,0,0,1,1,0,0.8846,2
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
santa-cruz-rn,SANTA CRUZ/RN,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
santa-cruz-rn,SANTA CRUZ/RN,5g,2026-07-01,2,0,0,0,2,0,0,0.3222,4
santa-luzia-pb,SANTA LUZIA/PB,ftth,2026-07-01,3,1,0,1,1,0,0,0.8444,2
santa-luzia-pb,SANTA LUZIA/PB,5g,2026-07-01,3,1,1,1,0,0,0,0.9168,2
santa-quiteria-ce,SANTA QUITERIA/CE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
santa-quiteria-ce,SANTA QUITERIA/CE,5g,2026-07-01,2,0,1,0,0,1,0,0.4,4
santa-rita-pb,SANTA RITA/PB,ftth,2026-07-01,8,0,0,2,2,4,0,0.3466,4
santa-rita-pb,SANTA RITA/PB,5g,2026-07-01,8,3,1,1,1,2,0,0.7016,3
santo-amaro-ba,SANTO AMARO/BA,ftth,2026-07-01,1,0,0,0,0,1,0,0,5
sao-benedito-ce,SAO BENEDITO/CE,ftth,2026-07-01,5,0,0,1,0,4,0,0.1867,5
sao-benedito-ce,SAO BENEDITO/CE,5g,2026-07-01,5,1,1,2,0,1,0,0.6866,3
sao-bento-pb,SAO BENTO/PB,ftth,2026-07-01,2,0,0,1,0,1,0,0.3,4
sao-bento-pb,SAO BENTO/PB,5g,2026-07-01,2,1,1,0,0,0,0,1.2115,1
sao-caitano-pe,SAO CAITANO/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
sao-caitano-pe,SAO CAITANO/PE,5g,2026-07-01,2,0,0,0,0,2,0,0.0556,5
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,ftth,2026-07-01,4,1,0,1,1,1,0,0.5833,4
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,2026-07-01,4,0,2,0,1,1,0,0.6357,3
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,ftth,2026-07-01,5,0,1,1,0,3,0,0.3911,4
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,2026-07-01,5,1,0,3,0,1,0,0.6666,3
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,ftth,2026-07-01,2,0,0,0,0,1,1,0,5
sao-miguel-rn,SAO MIGUEL/RN,ftth,2026-07-01,5,1,0,0,1,3,0,0.32,4
sao-miguel-rn,SAO MIGUEL/RN,5g,2026-07-01,5,2,0,1,2,0,0,1.0944,1
senador-pompeu-ce,SENADOR POMPEU/CE,ftth,2026-07-01,4,2,1,1,0,0,0,0.9167,2
senador-pompeu-ce,SENADOR POMPEU/CE,5g,2026-07-01,4,1,3,0,0,0,0,0.9428,2
serra-talhada-pe,SERRA TALHADA/PE,ftth,2026-07-01,6,1,1,2,0,1,1,0.64,3
serra-talhada-pe,SERRA TALHADA/PE,5g,2026-07-01,6,4,1,0,0,0,1,1.3789,1
sobral-ce,SOBRAL/CE,ftth,2026-07-01,15,1,1,2,6,4,1,0.4528,4
sobral-ce,SOBRAL/CE,5g,2026-07-01,15,4,1,3,4,2,1,0.7643,3
sousa-pb,SOUSA/PB,ftth,2026-07-01,4,1,0,0,1,2,0,0.4111,4
sousa-pb,SOUSA/PB,5g,2026-07-01,4,0,1,2,1,0,0,0.7426,3
surubim-pe,SURUBIM/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,ftth,2026-07-01,4,0,0,1,2,1,0,0.425,4
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,2026-07-01,4,2,0,1,1,0,0,0.8428,2
taua-ce,TAUA/CE,ftth,2026-07-01,6,2,2,1,0,0,1,0.9467,2
taua-ce,TAUA/CE,5g,2026-07-01,6,3,1,1,0,0,1,0.925,2
teresina-pi,TERESINA/PI,ftth,2026-07-01,31,4,8,5,10,4,0,0.6777,3
teresina-pi,TERESINA/PI,5g,2026-07-01,31,12,5,4,8,2,0,0.791,3
tiangua-ce,TIANGUA/CE,ftth,2026-07-01,5,1,1,0,1,2,0,0.6145,3
tiangua-ce,TIANGUA/CE,5g,2026-07-01,5,3,0,2,0,0,0,0.9292,2
timon-ma,TIMON/MA,ftth,2026-07-01,10,0,0,5,3,1,1,0.5519,4
timon-ma,TIMON/MA,5g,2026-07-01,10,0,1,2,2,4,1,0.4291,4
tobias-barreto-se,TOBIAS BARRETO/SE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
toritama-pe,TORITAMA/PE,ftth,2026-07-01,4,0,1,0,1,2,0,0.4,4
toritama-pe,TORITAMA/PE,5g,2026-07-01,4,0,1,2,0,1,0,0.6863,3
ubajara-ce,UBAJARA/CE,ftth,2026-07-01,4,0,0,1,0,3,0,0.3583,4
ubajara-ce,UBAJARA/CE,5g,2026-07-01,4,0,0,2,2,0,0,0.5135,4
uirauna-pb,UIRAUNA/PB,ftth,2026-07-01,4,1,0,1,0,2,0,0.5667,4
uirauna-pb,UIRAUNA/PB,5g,2026-07-01,4,0,1,2,1,0,0,0.6799,3
umarizal-rn,UMARIZAL/RN,ftth,2026-07-01,2,0,0,0,0,2,0,0.0333,5
umarizal-rn,UMARIZAL/RN,5g,2026-07-01,2,0,0,1,1,0,0,0.4808,4
varzea-alegre-ce,VARZEA ALEGRE/CE,ftth,2026-07-01,5,1,0,0,1,2,1,0.375,4
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,2026-07-01,5,0,2,1,1,0,1,0.7241,3
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
