data,UF,dia_semana_num,flag_feriado,nome_dia_semana,dias_trabalhado,dias_uteis_acumulado
2025-09-24,SE,4,NAO,QUA,1.0,17.0
2025-09-25,AL,5,NAO,QUI,1.0,20.5
2025-09-25,BA,5,NAO,QUI,1.0,20.5
2025-09-25,CE,5,NAO,QUI,1.0,20.5
2025-09-25,MA,5,NAO,QUI,1.0,20.5
2025-09-25,PB,5,NAO,QUI,1.0,20.5
2025-09-25,PE,5,NAO,QUI,1.0,19.0
2025-09-25,PI,5,NAO,QUI,1.0,20.5
2025-09-25,RN,5,NAO,QUI,1.0,20.5
2025-09-25,SP,5,NAO,QUI,1.0,1.0
2025-09-26,AL,6,NAO,SEX,1.0,21.5
2025-09-26,BA,6,NAO,SEX,1.0,21.5
2025-09-26,CE,6,NAO,SEX,1.0,21.5
2025-09-26,MA,6,NAO,SEX,1.0,21.5
2025-09-26,PB,6,NAO,SEX,1.0,21.5
2025-09-26,PE,6,NAO,SEX,1.0,20.0
2025-09-26,PI,6,NAO,SEX,1.0,21.5
2025-09-26,RN,6,NAO,SEX,1.0,21.5
2025-09-27,AL,7,NAO,SAB,0.5,22.0
2025-09-27,BA,7,NAO,SAB,0.5,22.0
2025-09-27,CE,7,NAO,SAB,0.5,22.0
2025-09-27,MA,7,NAO,SAB,0.5,22.0
2025-09-27,PB,7,NAO,SAB,0.5,22.0
2025-09-27,PE,7,NAO,SAB,0.0,20.0
2025-09-27,PI,7,NAO,SAB,0.5,22.0
2025-09-27,RN,7,NAO,SAB,0.5,22.0
2025-09-27,SP,7,NAO,SAB,0.5,1.5
2025-09-28,BA,1,SIM,DOM,0.0,22.0
2025-09-28,CE,1,SIM,DOM,0.0,22.0
2025-09-28,MA,1,SIM,DOM,0.0,22.0
2025-09-28,PB,1,SIM,DOM,0.0,22.0
2025-09-28,PE,1,SIM,DOM,0.0,20.0
2025-09-28,PI,1,SIM,DOM,0.0,22.0
2025-09-28,RN,1,SIM,DOM,0.0,22.0
2025-09-29,AL,2,NAO,SEG,1.0,23.0
2025-09-29,BA,2,NAO,SEG,1.0,23.0
2025-09-29,CE,2,NAO,SEG,1.0,23.0
2025-09-29,MA,2,NAO,SEG,1.0,23.0
2025-09-29,PB,2,NAO,SEG,1.0,23.0
2025-09-29,PE,2,NAO,SEG,1.0,21.0
2025-09-29,PI,2,NAO,SEG,1.0,23.0
2025-09-29,RN,2,NAO,SEG,1.0,23.0
2025-09-29,SP,2,NAO,SEG,1.0,2.5
2025-09-30,AL,3,NAO,TER,1.0,24.0
2025-09-30,BA,3,NAO,TER,1.0,24.0
2025-09-30,CE,3,NAO,TER,1.0,24.0
2025-09-30,MA,3,NAO,TER,1.0,24.0
2025-09-30,PB,3,NAO,TER,1.0,24.0
2025-09-30,PE,3,NAO,TER,1.0,22.0
2025-09-30,PI,3,NAO,TER,1.0,24.0
2025-09-30,RN,3,NAO,TER,1.0,24.0
2025-09-30,SP,3,NAO,TER,1.0,3.5
2025-10-01,AL,4,NAO,QUA,1.0,1.0
2025-10-01,BA,4,NAO,QUA,1.0,1.0
2025-10-01,CE,4,NAO,QUA,1.0,1.0
2025-10-01,MA,4,NAO,QUA,1.0,1.0
2025-10-01,PB,4,NAO,QUA,1.0,1.0
2025-10-01,PE,4,NAO,QUA,1.0,1.0
2025-10-01,PI,4,NAO,QUA,1.0,1.0
2025-10-01,RN,4,NAO,QUA,1.0,1.0
2025-10-01,SE,4,NAO,QUA,1.0,1.0
2025-10-02,AL,5,NAO,QUI,1.0,2.0
2025-10-02,BA,5,NAO,QUI,1.0,2.0
2025-10-02,CE,5,NAO,QUI,1.0,2.0
2025-10-02,MA,5,NAO,QUI,1.0,2.0
2025-10-02,PB,5,NAO,QUI,1.0,2.0
2025-10-02,PE,5,NAO,QUI,1.0,2.0
2025-10-02,PI,5,NAO,QUI,1.0,2.0
2025-10-02,RN,5,NAO,QUI,1.0,2.0
2025-10-02,SE,5,NAO,QUI,1.0,2.0
2025-10-03,AL,6,NAO,SEX,1.0,3.0
2025-10-03,BA,6,NAO,SEX,1.0,3.0
2025-10-03,CE,6,NAO,SEX,1.0,3.0
2025-10-03,MA,6,NAO,SEX,1.0,3.0
2025-10-03,PB,6,NAO,SEX,1.0,3.0
2025-10-03,PE,6,NAO,SEX,1.0,3.0
2025-10-03,PI,6,NAO,SEX,1.0,3.0
2025-10-03,RN,6,NAO,SEX,1.0,3.0
2025-10-03,SE,6,NAO,SEX,1.0,3.0
2025-10-04,AL,7,NAO,SAB,0.5,3.5
2025-10-04,BA,7,NAO,SAB,0.5,3.5
2025-10-04,CE,7,NAO,SAB,0.5,3.5
2025-10-04,MA,7,NAO,SAB,0.5,3.5
2025-10-04,PB,7,NAO,SAB,0.5,3.5
2025-10-04,PE,7,NAO,SAB,0.0,3.0
2025-10-04,PI,7,NAO,SAB,0.5,3.5
2025-10-04,RN,7,NAO,SAB,0.5,3.5
2025-10-05,BA,1,SIM,DOM,0.0,3.5
2025-10-05,CE,1,SIM,DOM,0.0,3.5
2025-10-05,MA,1,SIM,DOM,0.0,3.5
2025-10-05,PB,1,SIM,DOM,0.0,3.5
2025-10-05,PE,1,SIM,DOM,0.0,3.0
2025-10-05,PI,1,SIM,DOM,0.0,3.5
2025-10-05,RN,1,SIM,DOM,0.0,3.5
2025-10-06,AL,2,NAO,SEG,1.0,4.5
2025-10-06,BA,2,NAO,SEG,1.0,4.5
2025-10-06,CE,2,NAO,SEG,1.0,4.5
2025-10-06,MA,2,NAO,SEG,1.0,4.5
2025-10-06,PB,2,NAO,SEG,1.0,4.5
2025-10-06,PE,2,NAO,SEG,1.0,4.0
2025-10-06,PI,2,NAO,SEG,1.0,4.5
2025-10-06,RN,2,NAO,SEG,1.0,4.5
2025-10-06,SE,2,NAO,SEG,1.0,4.0
2025-10-07,BA,3,NAO,TER,1.0,5.5
2025-10-07,CE,3,NAO,TER,1.0,5.5
2025-10-07,MA,3,NAO,TER,1.0,5.5
2025-10-07,PB,3,NAO,TER,1.0,5.5
2025-10-07,PE,3,NAO,TER,1.0,5.0
2025-10-07,PI,3,NAO,TER,1.0,5.5
2025-10-07,RN,3,NAO,TER,1.0,5.5
2025-10-08,AL,4,NAO,QUA,1.0,5.5
2025-10-08,BA,4,NAO,QUA,1.0,6.5
2025-10-08,CE,4,NAO,QUA,1.0,6.5
2025-10-08,MA,4,NAO,QUA,1.0,6.5
2025-10-08,PB,4,NAO,QUA,1.0,6.5
2025-10-08,PE,4,NAO,QUA,1.0,6.0
2025-10-08,PI,4,NAO,QUA,1.0,6.5
2025-10-08,RN,4,NAO,QUA,1.0,6.5
2025-10-08,SE,4,NAO,QUA,1.0,5.0
2025-10-09,AL,5,NAO,QUI,1.0,6.5
2025-10-09,BA,5,NAO,QUI,1.0,7.5
2025-10-09,CE,5,NAO,QUI,1.0,7.5
2025-10-09,MA,5,NAO,QUI,1.0,7.5
2025-10-09,PB,5,NAO,QUI,1.0,7.5
2025-10-09,PE,5,NAO,QUI,1.0,7.0
2025-10-09,PI,5,NAO,QUI,1.0,7.5
2025-10-09,RN,5,NAO,QUI,1.0,7.5
2025-10-09,SE,5,NAO,QUI,1.0,6.0
2025-10-10,AL,6,NAO,SEX,1.0,7.5
2025-10-10,BA,6,NAO,SEX,1.0,8.5
2025-10-10,CE,6,NAO,SEX,1.0,8.5
2025-10-10,MA,6,NAO,SEX,1.0,8.5
2025-10-10,PB,6,NAO,SEX,1.0,8.5
2025-10-10,PE,6,NAO,SEX,1.0,8.0
2025-10-10,PI,6,NAO,SEX,1.0,8.5
2025-10-10,RN,6,NAO,SEX,1.0,8.5
2025-10-10,SE,6,NAO,SEX,1.0,7.0
2025-10-11,AL,7,NAO,SAB,0.5,8.0
2025-10-11,BA,7,NAO,SAB,0.5,9.0
2025-10-11,CE,7,NAO,SAB,0.5,9.0
2025-10-11,MA,7,NAO,SAB,0.5,9.0
2025-10-11,PB,7,NAO,SAB,0.5,9.0
2025-10-11,PE,7,NAO,SAB,0.0,8.0
2025-10-11,PI,7,NAO,SAB,0.5,9.0
2025-10-11,RN,7,NAO,SAB,0.5,9.0
2025-10-11,SE,7,NAO,SAB,0.5,7.5
2025-10-12,BA,1,SIM,DOM,0.0,9.0
2025-10-12,CE,1,SIM,DOM,0.0,9.0
2025-10-12,MA,1,SIM,DOM,0.0,9.0
2025-10-12,PB,1,SIM,DOM,0.0,9.0
2025-10-12,PE,1,SIM,DOM,0.0,8.0
2025-10-12,PI,1,SIM,DOM,0.0,9.0
2025-10-12,RN,1,SIM,DOM,0.0,9.0
2025-10-13,AL,2,NAO,SEG,1.0,9.0
2025-10-13,BA,2,NAO,SEG,1.0,10.0
2025-10-13,CE,2,NAO,SEG,1.0,10.0
2025-10-13,MA,2,NAO,SEG,1.0,10.0
2025-10-13,PB,2,NAO,SEG,1.0,10.0
2025-10-13,PE,2,NAO,SEG,1.0,9.0
2025-10-13,PI,2,NAO,SEG,1.0,10.0
2025-10-13,RN,2,NAO,SEG,1.0,10.0
2025-10-13,SE,2,NAO,SEG,1.0,8.5
2025-10-14,AL,3,NAO,TER,1.0,10.0
2025-10-14,BA,3,NAO,TER,1.0,11.0
2025-10-14,CE,3,NAO,TER,1.0,11.0
2025-10-14,MA,3,NAO,TER,1.0,11.0
2025-10-14,PB,3,NAO,TER,1.0,11.0
2025-10-14,PE,3,NAO,TER,1.0,10.0
2025-10-14,PI,3,NAO,TER,1.0,11.0
2025-10-14,RN,3,NAO,TER,1.0,11.0
2025-10-14,SE,3,NAO,TER,1.0,9.5
2025-10-15,AL,4,NAO,QUA,1.0,11.0
2025-10-15,BA,4,NAO,QUA,1.0,12.0
2025-10-15,CE,4,NAO,QUA,1.0,12.0
2025-10-15,MA,4,NAO,QUA,1.0,12.0
2025-10-15,PB,4,NAO,QUA,1.0,12.0
2025-10-15,PE,4,NAO,QUA,1.0,11.0
2025-10-15,PI,4,NAO,QUA,1.0,12.0
2025-10-15,RN,4,NAO,QUA,1.0,12.0
2025-10-15,SC,4,NAO,QUA,1.0,1.0
2025-10-15,SE,4,NAO,QUA,1.0,10.5
2025-10-16,AL,5,NAO,QUI,1.0,12.0
2025-10-16,BA,5,NAO,QUI,1.0,13.0
2025-10-16,CE,5,NAO,QUI,1.0,13.0
2025-10-16,ES,5,NAO,QUI,1.0,1.0
2025-10-16,MA,5,NAO,QUI,1.0,13.0
2025-10-16,PB,5,NAO,QUI,1.0,13.0
2025-10-16,PE,5,NAO,QUI,1.0,12.0
2025-10-16,PI,5,NAO,QUI,1.0,13.0
2025-10-16,RN,5,NAO,QUI,1.0,13.0
2025-10-16,SE,5,NAO,QUI,1.0,11.5
2025-10-17,AL,6,NAO,SEX,1.0,13.0
2025-10-17,BA,6,NAO,SEX,1.0,14.0
2025-10-17,CE,6,NAO,SEX,1.0,14.0
2025-10-17,MA,6,NAO,SEX,1.0,14.0
2025-10-17,PB,6,NAO,SEX,1.0,14.0
2025-10-17,PE,6,NAO,SEX,1.0,13.0
2025-10-17,PI,6,NAO,SEX,1.0,14.0
2025-10-17,RN,6,NAO,SEX,1.0,14.0
2025-10-18,AL,7,NAO,SAB,0.5,13.5
2025-10-18,BA,7,NAO,SAB,0.5,14.5
2025-10-18,CE,7,NAO,SAB,0.5,14.5
2025-10-18,MA,7,NAO,SAB,0.5,14.5
2025-10-18,PB,7,NAO,SAB,0.5,14.5
2025-10-18,PE,7,NAO,SAB,0.0,13.0
2025-10-18,PI,7,NAO,SAB,0.5,14.5
2025-10-18,RN,7,NAO,SAB,0.5,14.5
2025-10-18,SE,7,NAO,SAB,0.5,12.0
2025-10-19,CE,1,SIM,DOM,0.0,14.5
2025-10-19,PB,1,SIM,DOM,0.0,14.5
2025-10-19,PI,1,SIM,DOM,0.0,14.5
2025-10-19,RN,1,SIM,DOM,0.0,14.5
2025-10-20,AL,2,NAO,SEG,1.0,14.5
2025-10-20,BA,2,NAO,SEG,1.0,15.5
2025-10-20,CE,2,NAO,SEG,1.0,15.5
2025-10-20,MA,2,NAO,SEG,1.0,15.5
2025-10-20,PB,2,NAO,SEG,1.0,15.5
2025-10-20,PE,2,NAO,SEG,1.0,14.0
2025-10-20,PI,2,NAO,SEG,1.0,15.5
2025-10-20,RN,2,NAO,SEG,1.0,15.5
2025-10-20,SE,2,NAO,SEG,1.0,13.0
2025-10-21,AL,3,NAO,TER,1.0,15.5
2025-10-21,BA,3,NAO,TER,1.0,16.5
2025-10-21,CE,3,NAO,TER,1.0,16.5
2025-10-21,MA,3,NAO,TER,1.0,16.5
2025-10-21,PA,3,NAO,TER,1.0,1.0
2025-10-21,PB,3,NAO,TER,1.0,16.5
2025-10-21,PE,3,NAO,TER,1.0,15.0
2025-10-21,PI,3,NAO,TER,1.0,16.5
2025-10-21,RN,3,NAO,TER,1.0,16.5
2025-10-21,SE,3,NAO,TER,1.0,14.0
2025-10-22,AL,4,NAO,QUA,1.0,16.5
2025-10-22,BA,4,NAO,QUA,1.0,17.5
2025-10-22,CE,4,NAO,QUA,1.0,17.5
2025-10-22,MA,4,NAO,QUA,1.0,17.5
2025-10-22,PB,4,NAO,QUA,1.0,17.5
2025-10-22,PE,4,NAO,QUA,1.0,16.0
2025-10-22,PI,4,NAO,QUA,1.0,17.5
2025-10-22,RJ,4,NAO,QUA,1.0,1.0
2025-10-22,RN,4,NAO,QUA,1.0,17.5
2025-10-22,SE,4,NAO,QUA,1.0,15.0
2025-10-23,AL,5,NAO,QUI,1.0,17.5
2025-10-23,BA,5,NAO,QUI,1.0,18.5
2025-10-23,CE,5,NAO,QUI,1.0,18.5
2025-10-23,MA,5,NAO,QUI,1.0,18.5
2025-10-23,PB,5,NAO,QUI,1.0,18.5
2025-10-23,PE,5,NAO,QUI,1.0,17.0
2025-10-23,PI,5,NAO,QUI,1.0,18.5
2025-10-23,RN,5,NAO,QUI,1.0,18.5
2025-10-24,AL,6,NAO,SEX,1.0,18.5
2025-10-24,BA,6,NAO,SEX,1.0,19.5
2025-10-24,CE,6,NAO,SEX,1.0,19.5
2025-10-24,MA,6,NAO,SEX,1.0,19.5
2025-10-24,PB,6,NAO,SEX,1.0,19.5
2025-10-24,PE,6,NAO,SEX,1.0,18.0
2025-10-24,PI,6,NAO,SEX,1.0,19.5
2025-10-24,RN,6,NAO,SEX,1.0,19.5
2025-10-24,SE,6,NAO,SEX,1.0,16.0
2025-10-25,AL,7,NAO,SAB,0.5,19.0
2025-10-25,BA,7,NAO,SAB,0.5,20.0
2025-10-25,CE,7,NAO,SAB,0.5,20.0
2025-10-25,MA,7,NAO,SAB,0.5,20.0
2025-10-25,PB,7,NAO,SAB,0.5,20.0
2025-10-25,PE,7,NAO,SAB,0.0,18.0
2025-10-25,PI,7,NAO,SAB,0.5,20.0
2025-10-25,RN,7,NAO,SAB,0.5,20.0
2025-10-25,SE,7,NAO,SAB,0.5,16.5
2025-10-26,BA,1,SIM,DOM,0.0,20.0
2025-10-26,CE,1,SIM,DOM,0.0,20.0
2025-10-26,MA,1,SIM,DOM,0.0,20.0
2025-10-26,PB,1,SIM,DOM,0.0,20.0
2025-10-26,PE,1,SIM,DOM,0.0,18.0
2025-10-26,PI,1,SIM,DOM,0.0,20.0
2025-10-26,RN,1,SIM,DOM,0.0,20.0
2025-10-27,AL,2,NAO,SEG,1.0,20.0
2025-10-27,BA,2,NAO,SEG,1.0,21.0
2025-10-27,CE,2,NAO,SEG,1.0,21.0
2025-10-27,MA,2,NAO,SEG,1.0,21.0
2025-10-27,PB,2,NAO,SEG,1.0,21.0
2025-10-27,PE,2,NAO,SEG,1.0,19.0
2025-10-27,PI,2,NAO,SEG,1.0,21.0
2025-10-27,RN,2,NAO,SEG,1.0,21.0
2025-10-27,SE,2,NAO,SEG,1.0,17.5
2025-10-28,AL,3,NAO,TER,1.0,21.0
2025-10-28,BA,3,NAO,TER,1.0,22.0
2025-10-28,CE,3,NAO,TER,1.0,22.0
2025-10-28,MA,3,NAO,TER,1.0,22.0
2025-10-28,PB,3,NAO,TER,1.0,22.0
2025-10-28,PE,3,NAO,TER,1.0,20.0
2025-10-28,PI,3,NAO,TER,1.0,22.0
2025-10-28,RN,3,NAO,TER,1.0,22.0
2025-10-28,SE,3,NAO,TER,1.0,18.5
2025-10-28,SP,3,NAO,TER,1.0,1.0
2025-10-29,AL,4,NAO,QUA,1.0,22.0
2025-10-29,BA,4,NAO,QUA,1.0,23.0
2025-10-29,CE,4,NAO,QUA,1.0,23.0
2025-10-29,MA,4,NAO,QUA,1.0,23.0
2025-10-29,PB,4,NAO,QUA,1.0,23.0
2025-10-29,PE,4,NAO,QUA,1.0,21.0
2025-10-29,PI,4,NAO,QUA,1.0,23.0
2025-10-29,RN,4,NAO,QUA,1.0,23.0
2025-10-29,SE,4,NAO,QUA,1.0,19.5
2025-10-30,AL,5,NAO,QUI,1.0,23.0
2025-10-30,BA,5,NAO,QUI,1.0,24.0
2025-10-30,CE,5,NAO,QUI,1.0,24.0
2025-10-30,MA,5,NAO,QUI,1.0,24.0
2025-10-30,PB,5,NAO,QUI,1.0,24.0
2025-10-30,PE,5,NAO,QUI,1.0,22.0
2025-10-30,PI,5,NAO,QUI,1.0,24.0
2025-10-30,RN,5,NAO,QUI,1.0,24.0
2025-10-30,SE,5,NAO,QUI,1.0,20.5
2025-10-31,AL,6,NAO,SEX,1.0,24.0
2025-10-31,BA,6,NAO,SEX,1.0,25.0
2025-10-31,CE,6,NAO,SEX,1.0,25.0
2025-10-31,MA,6,NAO,SEX,1.0,25.0
2025-10-31,PB,6,NAO,SEX,1.0,25.0
2025-10-31,PE,6,NAO,SEX,1.0,23.0
2025-10-31,PI,6,NAO,SEX,1.0,25.0
2025-10-31,RN,6,NAO,SEX,1.0,25.0
2025-10-31,SE,6,NAO,SEX,1.0,21.5
2025-11-01,AL,7,NAO,SAB,0.5,0.5
2025-11-01,BA,7,NAO,SAB,0.5,0.5
2025-11-01,CE,7,NAO,SAB,0.5,0.5
2025-11-01,MA,7,NAO,SAB,0.5,0.5
2025-11-01,PB,7,NAO,SAB,0.5,0.5
2025-11-01,PE,7,NAO,SAB,0.0,0.0
2025-11-01,PI,7,NAO,SAB,0.5,0.5
2025-11-01,RN,7,NAO,SAB,0.5,0.5
2025-11-01,SE,7,NAO,SAB,0.5,0.5
2025-11-02,BA,1,SIM,DOM,0.0,0.5
2025-11-02,CE,1,SIM,DOM,0.0,0.5
2025-11-02,MA,1,SIM,DOM,0.0,0.5
2025-11-02,PB,1,SIM,DOM,0.0,0.5
2025-11-02,PE,1,SIM,DOM,0.0,0.0
2025-11-02,PI,1,SIM,DOM,0.0,0.5
2025-11-02,RN,1,SIM,DOM,0.0,0.5
2025-11-03,AL,2,NAO,SEG,1.0,1.5
2025-11-03,BA,2,NAO,SEG,1.0,1.5
2025-11-03,CE,2,NAO,SEG,1.0,1.5
2025-11-03,MA,2,NAO,SEG,1.0,1.5
2025-11-03,PB,2,NAO,SEG,1.0,1.5
2025-11-03,PE,2,NAO,SEG,1.0,1.0
2025-11-03,PI,2,NAO,SEG,1.0,1.5
2025-11-03,RN,2,NAO,SEG,1.0,1.5
2025-11-03,SE,2,NAO,SEG,1.0,1.5
2025-11-04,AL,3,NAO,TER,1.0,2.5
2025-11-04,BA,3,NAO,TER,1.0,2.5
2025-11-04,CE,3,NAO,TER,1.0,2.5
2025-11-04,MA,3,NAO,TER,1.0,2.5
2025-11-04,PB,3,NAO,TER,1.0,2.5
2025-11-04,PE,3,NAO,TER,1.0,2.0
2025-11-04,PI,3,NAO,TER,1.0,2.5
2025-11-04,RN,3,NAO,TER,1.0,2.5
2025-11-04,SE,3,NAO,TER,1.0,2.5
2025-11-05,AL,4,NAO,QUA,1.0,3.5
2025-11-05,BA,4,NAO,QUA,1.0,3.5
2025-11-05,CE,4,NAO,QUA,1.0,3.5
2025-11-05,MA,4,NAO,QUA,1.0,3.5
2025-11-05,PB,4,NAO,QUA,1.0,3.5
2025-11-05,PE,4,NAO,QUA,1.0,3.0
2025-11-05,PI,4,NAO,QUA,1.0,3.5
2025-11-05,RN,4,NAO,QUA,1.0,3.5
2025-11-05,SE,4,NAO,QUA,1.0,3.5
2025-11-06,AL,5,NAO,QUI,1.0,4.5
2025-11-06,BA,5,NAO,QUI,1.0,4.5
2025-11-06,CE,5,NAO,QUI,1.0,4.5
2025-11-06,MA,5,NAO,QUI,1.0,4.5
2025-11-06,PB,5,NAO,QUI,1.0,4.5
2025-11-06,PE,5,NAO,QUI,1.0,4.0
2025-11-06,PI,5,NAO,QUI,1.0,4.5
2025-11-06,RN,5,NAO,QUI,1.0,4.5
2025-11-06,SE,5,NAO,QUI,1.0,4.5
2025-11-07,AL,6,NAO,SEX,1.0,5.5
2025-11-07,BA,6,NAO,SEX,1.0,5.5
2025-11-07,CE,6,NAO,SEX,1.0,5.5
2025-11-07,MA,6,NAO,SEX,1.0,5.5
2025-11-07,PB,6,NAO,SEX,1.0,5.5
2025-11-07,PE,6,NAO,SEX,1.0,5.0
2025-11-07,PI,6,NAO,SEX,1.0,5.5
2025-11-07,RN,6,NAO,SEX,1.0,5.5
2025-11-07,SC,6,NAO,SEX,1.0,1.0
2025-11-07,SE,6,NAO,SEX,1.0,5.5
2025-11-08,AL,7,NAO,SAB,0.5,6.0
2025-11-08,BA,7,NAO,SAB,0.5,6.0
2025-11-08,CE,7,NAO,SAB,0.5,6.0
2025-11-08,MA,7,NAO,SAB,0.5,6.0
2025-11-08,PB,7,NAO,SAB,0.5,6.0
2025-11-08,PE,7,NAO,SAB,0.0,5.0
2025-11-08,PI,7,NAO,SAB,0.5,6.0
2025-11-08,RN,7,NAO,SAB,0.5,6.0
2025-11-08,SE,7,NAO,SAB,0.5,6.0
2025-11-09,AL,1,SIM,DOM,0.0,6.0
2025-11-09,BA,1,SIM,DOM,0.0,6.0
2025-11-09,CE,1,SIM,DOM,0.0,6.0
2025-11-09,MA,1,SIM,DOM,0.0,6.0
2025-11-09,PB,1,SIM,DOM,0.0,6.0
2025-11-09,PE,1,SIM,DOM,0.0,5.0
2025-11-09,PI,1,SIM,DOM,0.0,6.0
2025-11-09,RN,1,SIM,DOM,0.0,6.0
2025-11-10,AL,2,NAO,SEG,1.0,7.0
2025-11-10,BA,2,NAO,SEG,1.0,7.0
2025-11-10,CE,2,NAO,SEG,1.0,7.0
2025-11-10,MA,2,NAO,SEG,1.0,7.0
2025-11-10,PB,2,NAO,SEG,1.0,7.0
2025-11-10,PE,2,NAO,SEG,1.0,6.0
2025-11-10,PI,2,NAO,SEG,1.0,7.0
2025-11-10,RN,2,NAO,SEG,1.0,7.0
2025-11-10,SE,2,NAO,SEG,1.0,7.0
2025-11-10,SP,2,NAO,SEG,1.0,1.0
2025-11-11,AL,3,NAO,TER,1.0,8.0
2025-11-11,BA,3,NAO,TER,1.0,8.0
2025-11-11,CE,3,NAO,TER,1.0,8.0
2025-11-11,MA,3,NAO,TER,1.0,8.0
2025-11-11,PB,3,NAO,TER,1.0,8.0
2025-11-11,PE,3,NAO,TER,1.0,7.0
2025-11-11,PI,3,NAO,TER,1.0,8.0
2025-11-11,RN,3,NAO,TER,1.0,8.0
2025-11-12,AL,4,NAO,QUA,1.0,9.0
2025-11-12,BA,4,NAO,QUA,1.0,9.0
2025-11-12,CE,4,NAO,QUA,1.0,9.0
2025-11-12,MA,4,NAO,QUA,1.0,9.0
2025-11-12,PB,4,NAO,QUA,1.0,9.0
2025-11-12,PE,4,NAO,QUA,1.0,8.0
2025-11-12,PI,4,NAO,QUA,1.0,9.0
2025-11-12,RN,4,NAO,QUA,1.0,9.0
2025-11-12,SE,4,NAO,QUA,1.0,8.0
2025-11-13,AL,5,NAO,QUI,1.0,10.0
2025-11-13,BA,5,NAO,QUI,1.0,10.0
2025-11-13,CE,5,NAO,QUI,1.0,10.0
2025-11-13,MA,5,NAO,QUI,1.0,10.0
2025-11-13,PB,5,NAO,QUI,1.0,10.0
2025-11-13,PE,5,NAO,QUI,1.0,9.0
2025-11-13,PI,5,NAO,QUI,1.0,10.0
2025-11-13,RN,5,NAO,QUI,1.0,10.0
2025-11-13,SE,5,NAO,QUI,1.0,9.0
2025-11-14,AL,6,NAO,SEX,1.0,11.0
2025-11-14,BA,6,NAO,SEX,1.0,11.0
2025-11-14,CE,6,NAO,SEX,1.0,11.0
2025-11-14,MA,6,NAO,SEX,1.0,11.0
2025-11-14,MS,6,NAO,SEX,1.0,1.0
2025-11-14,PB,6,NAO,SEX,1.0,11.0
2025-11-14,PE,6,NAO,SEX,1.0,10.0
2025-11-14,PI,6,NAO,SEX,1.0,11.0
2025-11-14,RN,6,NAO,SEX,1.0,11.0
2025-11-14,SE,6,NAO,SEX,1.0,10.0
2025-11-15,BA,7,SIM,SAB,0.0,11.0
2025-11-15,CE,7,SIM,SAB,0.0,11.0
2025-11-15,MA,7,SIM,SAB,0.0,11.0
2025-11-15,PB,7,SIM,SAB,0.0,11.0
2025-11-15,PE,7,SIM,SAB,0.0,10.0
2025-11-15,PI,7,SIM,SAB,0.0,11.0
2025-11-15,RN,7,SIM,SAB,0.0,11.0
2025-11-16,BA,1,SIM,DOM,0.0,11.0
2025-11-16,CE,1,SIM,DOM,0.0,11.0
2025-11-16,MA,1,SIM,DOM,0.0,11.0
2025-11-16,PB,1,SIM,DOM,0.0,11.0
2025-11-16,PE,1,SIM,DOM,0.0,10.0
2025-11-16,PI,1,SIM,DOM,0.0,11.0
2025-11-16,RN,1,SIM,DOM,0.0,11.0
2025-11-17,AL,2,NAO,SEG,1.0,12.0
2025-11-17,BA,2,NAO,SEG,1.0,12.0
2025-11-17,CE,2,NAO,SEG,1.0,12.0
2025-11-17,MA,2,NAO,SEG,1.0,12.0
2025-11-17,PB,2,NAO,SEG,1.0,12.0
2025-11-17,PE,2,NAO,SEG,1.0,11.0
2025-11-17,PI,2,NAO,SEG,1.0,12.0
2025-11-17,RN,2,NAO,SEG,1.0,12.0
2025-11-17,RS,2,NAO,SEG,1.0,1.0
2025-11-17,SE,2,NAO,SEG,1.0,11.0
2025-11-18,AL,3,NAO,TER,1.0,13.0
2025-11-18,BA,3,NAO,TER,1.0,13.0
2025-11-18,CE,3,NAO,TER,1.0,13.0
2025-11-18,MA,3,NAO,TER,1.0,13.0
2025-11-18,PB,3,NAO,TER,1.0,13.0
2025-11-18,PE,3,NAO,TER,1.0,12.0
2025-11-18,PI,3,NAO,TER,1.0,13.0
2025-11-18,RN,3,NAO,TER,1.0,13.0
2025-11-18,SE,3,NAO,TER,1.0,12.0
2025-11-19,AL,4,NAO,QUA,1.0,14.0
2025-11-19,BA,4,NAO,QUA,1.0,14.0
2025-11-19,CE,4,NAO,QUA,1.0,14.0
2025-11-19,MA,4,NAO,QUA,1.0,14.0
2025-11-19,MS,4,NAO,QUA,1.0,2.0
2025-11-19,PB,4,NAO,QUA,1.0,14.0
2025-11-19,PE,4,NAO,QUA,1.0,13.0
2025-11-19,PI,4,NAO,QUA,1.0,14.0
2025-11-19,RN,4,NAO,QUA,1.0,14.0
2025-11-19,SE,4,NAO,QUA,1.0,13.0
2025-11-20,AL,5,SIM,QUI,0.0,14.0
2025-11-20,BA,5,SIM,QUI,0.0,14.0
2025-11-20,CE,5,SIM,QUI,0.0,14.0
2025-11-20,MA,5,SIM,QUI,0.0,14.0
2025-11-20,MS,5,SIM,QUI,0.0,2.0
2025-11-20,PB,5,SIM,QUI,0.0,14.0
2025-11-20,PE,5,SIM,QUI,0.0,13.0
2025-11-20,PI,5,SIM,QUI,0.0,14.0
2025-11-20,RN,5,SIM,QUI,0.0,14.0
2025-11-21,AL,6,NAO,SEX,1.0,15.0
2025-11-21,BA,6,NAO,SEX,1.0,15.0
2025-11-21,CE,6,NAO,SEX,1.0,15.0
