cidade_slug,cidade_origem,tecnologia,indicador_id,canal,mes_ref,semana_mes,primeiro_dia_semana,ultimo_dia_semana,valor
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,68
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,ONLINE,2026-05-01,4,2026-05-18,2026-05-24,3
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,118
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,PAP DC,2026-05-01,4,2026-05-18,2026-05-24,2
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,7
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,11
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,35
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,8
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,45
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,1
jucas-ce,JUCAS/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
jucas-ce,JUCAS/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,11
jucurutu-rn,JUCURUTU/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,29
jucurutu-rn,JUCURUTU/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
jucurutu-rn,JUCURUTU/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,1
jucurutu-rn,JUCURUTU/RN,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,1
junco-do-serido-pb,JUNCO DO SERIDO/PB,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,16
lagoa-de-velhos-rn,LAGOA DE VELHOS/RN,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,1
lagoa-salgada-rn,LAGOA SALGADA/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,1
lagoa-pb,LAGOA/PB,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,5
lajes-pintadas-rn,LAJES PINTADAS/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
lajes-rn,LAJES/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,2
lajes-rn,LAJES/RN,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,15
lajes-rn,LAJES/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
lajes-rn,LAJES/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,18
lastro-pb,LASTRO/PB,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,11
lastro-pb,LASTRO/PB,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,9
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,13
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,12
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,3
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,21
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,11
limoeiro-pe,LIMOEIRO/PE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
limoeiro-pe,LIMOEIRO/PE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
lucena-pb,LUCENA/PB,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
lucena-pb,LUCENA/PB,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,1
lucrecia-rn,LUCRECIA/RN,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
lucrecia-rn,LUCRECIA/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,2
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,4
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,6
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,3
luis-gomes-rn,LUIS GOMES/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,1
macaiba-rn,MACAIBA/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,6
macaiba-rn,MACAIBA/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,2
macaiba-rn,MACAIBA/RN,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,14
macaiba-rn,MACAIBA/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,21
macaiba-rn,MACAIBA/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,8
macau-rn,MACAU/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,3
macau-rn,MACAU/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
macau-rn,MACAU/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,4
macau-rn,MACAU/RN,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,36
maceio-al,MACEIO/AL,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,21
maceio-al,MACEIO/AL,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
machados-pe,MACHADOS/PE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,7
machados-pe,MACHADOS/PE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
machados-pe,MACHADOS/PE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,6
madalena-ce,MADALENA/CE,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,7
major-sales-rn,MAJOR SALES/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,1
major-sales-rn,MAJOR SALES/RN,5g,ativacao,PAP DC,2026-05-01,4,2026-05-18,2026-05-24,3
malta-pb,MALTA/PB,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,2
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,7
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,28
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,1
mansidao-ba,MANSIDAO/BA,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,8
maracanau-ce,MARACANAU/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,12
maracanau-ce,MARACANAU/CE,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
maracanau-ce,MARACANAU/CE,5g,ativacao,B2B,2026-05-01,4,2026-05-18,2026-05-24,1
maracanau-ce,MARACANAU/CE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,20
maracanau-ce,MARACANAU/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,45
maracanau-ce,MARACANAU/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,41
maracanau-ce,MARACANAU/CE,5g,ativacao,NGC,2026-05-01,4,2026-05-18,2026-05-24,5
maracanau-ce,MARACANAU/CE,5g,ativacao,ONLINE,2026-05-01,4,2026-05-18,2026-05-24,1
maracanau-ce,MARACANAU/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,47
maracanau-ce,MARACANAU/CE,5g,ativacao,QUIOSQUE LOJA,2026-05-01,4,2026-05-18,2026-05-24,8
maracanau-ce,MARACANAU/CE,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,31
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,62
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO VOLANTE,2026-05-01,4,2026-05-18,2026-05-24,2
maranguape-ce,MARANGUAPE/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,1
maranguape-ce,MARANGUAPE/CE,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,4
maranguape-ce,MARANGUAPE/CE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,7
maranguape-ce,MARANGUAPE/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,13
maranguape-ce,MARANGUAPE/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,5
maranguape-ce,MARANGUAPE/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,52
maranguape-ce,MARANGUAPE/CE,5g,ativacao,PAP DC,2026-05-01,4,2026-05-18,2026-05-24,1
maranguape-ce,MARANGUAPE/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,11
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,14
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,2
marco-ce,MARCO/CE,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
marco-ce,MARCO/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,6
marco-ce,MARCO/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,8
marco-ce,MARCO/CE,5g,ativacao,QUIOSQUE LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
mari-pb,MARI/PB,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
mari-pb,MARI/PB,5g,ativacao,NGC,2026-05-01,4,2026-05-18,2026-05-24,1
mari-pb,MARI/PB,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,15
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,2
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,2
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,8
martinopole-ce,MARTINOPOLE/CE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,5
martins-rn,MARTINS/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,1
martins-rn,MARTINS/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,3
martins-rn,MARTINS/RN,5g,ativacao,PAP DC,2026-05-01,4,2026-05-18,2026-05-24,3
martins-rn,MARTINS/RN,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,2
massape-ce,MASSAPE/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,7
massape-ce,MASSAPE/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,63
massape-ce,MASSAPE/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,2
mataraca-pb,MATARACA/PB,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,13
mauriti-ce,MAURITI/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,4
mauriti-ce,MAURITI/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,20
maxaranguape-rn,MAXARANGUAPE/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,13
maxaranguape-rn,MAXARANGUAPE/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
maxaranguape-rn,MAXARANGUAPE/RN,5g,ativacao,QUIOSQUE LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
maxaranguape-rn,MAXARANGUAPE/RN,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,1
messias-targino-rn,MESSIAS TARGINO/RN,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,8
milagres-ce,MILAGRES/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,35
milagres-ce,MILAGRES/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,6
milagres-ce,MILAGRES/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,4
milha-ce,MILHA/CE,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,10
milha-ce,MILHA/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,1
mirador-ma,MIRADOR/MA,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,12
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,3
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,13
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,17
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,1
mombaca-ce,MOMBACA/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,5
mombaca-ce,MOMBACA/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,21
mombaca-ce,MOMBACA/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,9
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,7
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,18
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,10
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,ONLINE,2026-05-01,4,2026-05-18,2026-05-24,2
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,23
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,6
moreno-pe,MORENO/PE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,26
moreno-pe,MORENO/PE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,33
morrinhos-ce,MORRINHOS/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,8
mossoro-rn,MOSSORO/RN,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,1
mossoro-rn,MOSSORO/RN,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,2
mossoro-rn,MOSSORO/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,1
mossoro-rn,MOSSORO/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,62
mossoro-rn,MOSSORO/RN,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,124
mossoro-rn,MOSSORO/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,45
mossoro-rn,MOSSORO/RN,5g,ativacao,ONLINE,2026-05-01,4,2026-05-18,2026-05-24,2
mossoro-rn,MOSSORO/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,64
mossoro-rn,MOSSORO/RN,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,32
mucambo-ce,MUCAMBO/CE,5g,ativacao,PAP DC,2026-05-01,4,2026-05-18,2026-05-24,11
mulungu-pb,MULUNGU/PB,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,7
natal-rn,NATAL/RN,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,126
natal-rn,NATAL/RN,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,10
natal-rn,NATAL/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,3
natal-rn,NATAL/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,29
natal-rn,NATAL/RN,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,160
natal-rn,NATAL/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,101
natal-rn,NATAL/RN,5g,ativacao,NGC,2026-05-01,4,2026-05-18,2026-05-24,11
natal-rn,NATAL/RN,5g,ativacao,ONLINE,2026-05-01,4,2026-05-18,2026-05-24,15
natal-rn,NATAL/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,179
natal-rn,NATAL/RN,5g,ativacao,QUIOSQUE LOJA,2026-05-01,4,2026-05-18,2026-05-24,8
natal-rn,NATAL/RN,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,21
natal-rn,NATAL/RN,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,95
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,1
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,3
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,6
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,2
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,4
nova-cruz-rn,NOVA CRUZ/RN,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,12
nova-cruz-rn,NOVA CRUZ/RN,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,9
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,4
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,10
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,17
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,PAP DC,2026-05-01,4,2026-05-18,2026-05-24,23
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,1
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,12
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,4
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,PAP DC,2026-05-01,4,2026-05-18,2026-05-24,1
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,2
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,2
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,4
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,3
olinda-pe,OLINDA/PE,5g,ativacao,AUTOATENDIMENTO,2026-05-01,4,2026-05-18,2026-05-24,1
olinda-pe,OLINDA/PE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,1
oros-ce,OROS/CE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
oros-ce,OROS/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,9
oros-ce,OROS/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,6
ouricuri-pe,OURICURI/PE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,2
ouricuri-pe,OURICURI/PE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,3
ouricuri-pe,OURICURI/PE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,10
ouricuri-pe,OURICURI/PE,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,6
pacajus-ce,PACAJUS/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,10
pacajus-ce,PACAJUS/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,16
pacajus-ce,PACAJUS/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,14
pacajus-ce,PACAJUS/CE,5g,ativacao,SEM NICHO,2026-05-01,4,2026-05-18,2026-05-24,1
pacajus-ce,PACAJUS/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,4
pacatuba-ce,PACATUBA/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,3
pacatuba-ce,PACATUBA/CE,5g,ativacao,B2B,2026-05-01,4,2026-05-18,2026-05-24,4
pacatuba-ce,PACATUBA/CE,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,1
pacatuba-ce,PACATUBA/CE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,5
pacatuba-ce,PACATUBA/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,6
pacatuba-ce,PACATUBA/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,12
pacatuba-ce,PACATUBA/CE,5g,ativacao,NGC,2026-05-01,4,2026-05-18,2026-05-24,1
pacatuba-ce,PACATUBA/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,9
pacatuba-ce,PACATUBA/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,17
pacatuba-ce,PACATUBA/CE,5g,ativacao,VAREJO VOLANTE,2026-05-01,4,2026-05-18,2026-05-24,1
pacoti-ce,PACOTI/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,1
paracuru-ce,PARACURU/CE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,2
paracuru-ce,PARACURU/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,3
paracuru-ce,PARACURU/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,20
paracuru-ce,PARACURU/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,3
paraipaba-ce,PARAIPABA/CE,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,1
paraipaba-ce,PARAIPABA/CE,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,2
paraipaba-ce,PARAIPABA/CE,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,3
paraipaba-ce,PARAIPABA/CE,5g,ativacao,LOJA,2026-05-01,4,2026-05-18,2026-05-24,9
paraipaba-ce,PARAIPABA/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,26
paraipaba-ce,PARAIPABA/CE,5g,ativacao,VAREJO REDES,2026-05-01,4,2026-05-18,2026-05-24,20
paramoti-ce,PARAMOTI/CE,5g,ativacao,PAP,2026-05-01,4,2026-05-18,2026-05-24,1
parana-rn,PARANA/RN,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,6
parana-rn,PARANA/RN,5g,ativacao,DONO CIDADE - LOJAS,2026-05-01,4,2026-05-18,2026-05-24,3
parana-rn,PARANA/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,6
parau-rn,PARAU/RN,5g,ativacao,AGILITY,2026-05-01,4,2026-05-18,2026-05-24,3
parazinho-rn,PARAZINHO/RN,5g,ativacao,EMBAIXADORES BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
parazinho-rn,PARAZINHO/RN,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,1
parnaiba-pi,PARNAIBA/PI,5g,ativacao,AGENTE PARCEIROS,2026-05-01,4,2026-05-18,2026-05-24,4
parnaiba-pi,PARNAIBA/PI,5g,ativacao,INDICA BRISA,2026-05-01,4,2026-05-18,2026-05-24,6
