cidade_slug,cidade_origem,mes_ref,meta
itaicaba-ce,ITAICABA/CE,2026-02-01,42
itaicaba-ce,ITAICABA/CE,2026-03-01,42
itaicaba-ce,ITAICABA/CE,2026-04-01,39
itaicaba-ce,ITAICABA/CE,2026-05-01,35
itaicaba-ce,ITAICABA/CE,2026-06-01,27
itaicaba-ce,ITAICABA/CE,2026-07-01,35
itaicaba-ce,ITAICABA/CE,2026-08-01,48
itaicaba-ce,ITAICABA/CE,2026-09-01,48
itaicaba-ce,ITAICABA/CE,2026-10-01,0
itaicaba-ce,ITAICABA/CE,2026-11-01,0
itaicaba-ce,ITAICABA/CE,2026-12-01,0
itaitinga-ce,ITAITINGA/CE,2026-01-01,657
itaitinga-ce,ITAITINGA/CE,2026-02-01,657
itaitinga-ce,ITAITINGA/CE,2026-03-01,657
itaitinga-ce,ITAITINGA/CE,2026-04-01,709
itaitinga-ce,ITAITINGA/CE,2026-05-01,582
itaitinga-ce,ITAITINGA/CE,2026-06-01,411
itaitinga-ce,ITAITINGA/CE,2026-07-01,387
itaitinga-ce,ITAITINGA/CE,2026-08-01,527
itaitinga-ce,ITAITINGA/CE,2026-09-01,527
itaitinga-ce,ITAITINGA/CE,2026-10-01,0
itaitinga-ce,ITAITINGA/CE,2026-11-01,0
itaitinga-ce,ITAITINGA/CE,2026-12-01,0
itaja-rn,ITAJA/RN,2026-01-01,31
itaja-rn,ITAJA/RN,2026-02-01,29
itaja-rn,ITAJA/RN,2026-03-01,34
itaja-rn,ITAJA/RN,2026-04-01,32
itaja-rn,ITAJA/RN,2026-05-01,41
itaja-rn,ITAJA/RN,2026-06-01,24
itaja-rn,ITAJA/RN,2026-07-01,46
itaja-rn,ITAJA/RN,2026-08-01,62
itaja-rn,ITAJA/RN,2026-09-01,62
itaja-rn,ITAJA/RN,2026-10-01,0
itaja-rn,ITAJA/RN,2026-11-01,0
itaja-rn,ITAJA/RN,2026-12-01,0
itapaje-ce,ITAPAJE/CE,2026-01-01,173
itapaje-ce,ITAPAJE/CE,2026-02-01,161
itapaje-ce,ITAPAJE/CE,2026-03-01,189
itapaje-ce,ITAPAJE/CE,2026-04-01,178
itapaje-ce,ITAPAJE/CE,2026-05-01,231
itapaje-ce,ITAPAJE/CE,2026-06-01,133
itapaje-ce,ITAPAJE/CE,2026-07-01,257
itapaje-ce,ITAPAJE/CE,2026-08-01,350
itapaje-ce,ITAPAJE/CE,2026-09-01,350
itapaje-ce,ITAPAJE/CE,2026-10-01,0
itapaje-ce,ITAPAJE/CE,2026-11-01,0
itapaje-ce,ITAPAJE/CE,2026-12-01,0
itapipoca-ce,ITAPIPOCA/CE,2026-01-01,464
itapipoca-ce,ITAPIPOCA/CE,2026-02-01,464
itapipoca-ce,ITAPIPOCA/CE,2026-03-01,464
itapipoca-ce,ITAPIPOCA/CE,2026-04-01,539
itapipoca-ce,ITAPIPOCA/CE,2026-05-01,570
itapipoca-ce,ITAPIPOCA/CE,2026-06-01,615
itapipoca-ce,ITAPIPOCA/CE,2026-07-01,574
itapipoca-ce,ITAPIPOCA/CE,2026-08-01,781
itapipoca-ce,ITAPIPOCA/CE,2026-09-01,781
itapipoca-ce,ITAPIPOCA/CE,2026-10-01,0
itapipoca-ce,ITAPIPOCA/CE,2026-11-01,0
itapipoca-ce,ITAPIPOCA/CE,2026-12-01,0
itarema-ce,ITAREMA/CE,2026-01-01,76
itarema-ce,ITAREMA/CE,2026-02-01,71
itarema-ce,ITAREMA/CE,2026-03-01,83
itarema-ce,ITAREMA/CE,2026-04-01,78
itarema-ce,ITAREMA/CE,2026-05-01,101
itarema-ce,ITAREMA/CE,2026-06-01,58
itarema-ce,ITAREMA/CE,2026-07-01,113
itarema-ce,ITAREMA/CE,2026-08-01,154
itarema-ce,ITAREMA/CE,2026-09-01,154
itarema-ce,ITAREMA/CE,2026-10-01,0
itarema-ce,ITAREMA/CE,2026-11-01,0
itarema-ce,ITAREMA/CE,2026-12-01,0
itatira-ce,ITATIRA/CE,2026-01-01,52
itatira-ce,ITATIRA/CE,2026-02-01,48
itatira-ce,ITATIRA/CE,2026-03-01,57
itatira-ce,ITATIRA/CE,2026-04-01,53
itatira-ce,ITATIRA/CE,2026-05-01,69
itatira-ce,ITATIRA/CE,2026-06-01,40
itatira-ce,ITATIRA/CE,2026-07-01,77
itatira-ce,ITATIRA/CE,2026-08-01,105
itatira-ce,ITATIRA/CE,2026-09-01,105
itatira-ce,ITATIRA/CE,2026-10-01,0
itatira-ce,ITATIRA/CE,2026-11-01,0
itatira-ce,ITATIRA/CE,2026-12-01,0
itau-rn,ITAU/RN,2026-01-01,29
itau-rn,ITAU/RN,2026-02-01,29
itau-rn,ITAU/RN,2026-03-01,29
itau-rn,ITAU/RN,2026-04-01,33
itau-rn,ITAU/RN,2026-05-01,29
itau-rn,ITAU/RN,2026-06-01,23
itau-rn,ITAU/RN,2026-07-01,32
itau-rn,ITAU/RN,2026-08-01,44
itau-rn,ITAU/RN,2026-09-01,45
itau-rn,ITAU/RN,2026-10-01,0
itau-rn,ITAU/RN,2026-11-01,0
itau-rn,ITAU/RN,2026-12-01,0
jaguaretama-ce,JAGUARETAMA/CE,2026-01-01,94
jaguaretama-ce,JAGUARETAMA/CE,2026-02-01,94
jaguaretama-ce,JAGUARETAMA/CE,2026-03-01,94
jaguaretama-ce,JAGUARETAMA/CE,2026-04-01,92
jaguaretama-ce,JAGUARETAMA/CE,2026-05-01,98
jaguaretama-ce,JAGUARETAMA/CE,2026-06-01,113
jaguaretama-ce,JAGUARETAMA/CE,2026-07-01,97
jaguaretama-ce,JAGUARETAMA/CE,2026-08-01,91
jaguaretama-ce,JAGUARETAMA/CE,2026-09-01,89
jaguaretama-ce,JAGUARETAMA/CE,2026-10-01,0
jaguaretama-ce,JAGUARETAMA/CE,2026-11-01,0
jaguaretama-ce,JAGUARETAMA/CE,2026-12-01,0
jaguaribara-ce,JAGUARIBARA/CE,2026-01-01,74
jaguaribara-ce,JAGUARIBARA/CE,2026-02-01,74
jaguaribara-ce,JAGUARIBARA/CE,2026-03-01,74
jaguaribara-ce,JAGUARIBARA/CE,2026-04-01,98
jaguaribara-ce,JAGUARIBARA/CE,2026-05-01,93
jaguaribara-ce,JAGUARIBARA/CE,2026-06-01,103
jaguaribara-ce,JAGUARIBARA/CE,2026-07-01,74
jaguaribara-ce,JAGUARIBARA/CE,2026-08-01,82
jaguaribara-ce,JAGUARIBARA/CE,2026-09-01,64
jaguaribara-ce,JAGUARIBARA/CE,2026-10-01,0
jaguaribara-ce,JAGUARIBARA/CE,2026-11-01,0
jaguaribara-ce,JAGUARIBARA/CE,2026-12-01,0
jaguaribe-ce,JAGUARIBE/CE,2026-01-01,252
jaguaribe-ce,JAGUARIBE/CE,2026-02-01,252
jaguaribe-ce,JAGUARIBE/CE,2026-03-01,252
jaguaribe-ce,JAGUARIBE/CE,2026-04-01,308
jaguaribe-ce,JAGUARIBE/CE,2026-05-01,346
jaguaribe-ce,JAGUARIBE/CE,2026-06-01,390
jaguaribe-ce,JAGUARIBE/CE,2026-07-01,310
jaguaribe-ce,JAGUARIBE/CE,2026-08-01,289
jaguaribe-ce,JAGUARIBE/CE,2026-09-01,289
jaguaribe-ce,JAGUARIBE/CE,2026-10-01,0
jaguaribe-ce,JAGUARIBE/CE,2026-11-01,0
jaguaribe-ce,JAGUARIBE/CE,2026-12-01,0
jaguaruana-ce,JAGUARUANA/CE,2026-01-01,103
jaguaruana-ce,JAGUARUANA/CE,2026-02-01,98
jaguaruana-ce,JAGUARUANA/CE,2026-03-01,113
jaguaruana-ce,JAGUARUANA/CE,2026-04-01,117
jaguaruana-ce,JAGUARUANA/CE,2026-05-01,138
jaguaruana-ce,JAGUARUANA/CE,2026-06-01,110
jaguaruana-ce,JAGUARUANA/CE,2026-07-01,154
jaguaruana-ce,JAGUARUANA/CE,2026-08-01,209
jaguaruana-ce,JAGUARUANA/CE,2026-09-01,209
jaguaruana-ce,JAGUARUANA/CE,2026-10-01,0
jaguaruana-ce,JAGUARUANA/CE,2026-11-01,0
jaguaruana-ce,JAGUARUANA/CE,2026-12-01,0
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-01-01,57
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-02-01,53
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-03-01,63
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-04-01,59
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-05-01,77
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-06-01,75
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-07-01,85
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-08-01,116
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-09-01,116
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-10-01,0
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-11-01,0
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,2026-12-01,0
jati-ce,JATI/CE,2026-01-01,32
jati-ce,JATI/CE,2026-02-01,30
jati-ce,JATI/CE,2026-03-01,35
jati-ce,JATI/CE,2026-04-01,35
jati-ce,JATI/CE,2026-05-01,43
jati-ce,JATI/CE,2026-06-01,43
jati-ce,JATI/CE,2026-07-01,48
jati-ce,JATI/CE,2026-08-01,65
jati-ce,JATI/CE,2026-09-01,65
jati-ce,JATI/CE,2026-10-01,0
jati-ce,JATI/CE,2026-11-01,0
jati-ce,JATI/CE,2026-12-01,0
jatoba-pe,JATOBA/PE,2026-01-01,35
jatoba-pe,JATOBA/PE,2026-02-01,64
jatoba-pe,JATOBA/PE,2026-03-01,62
jatoba-pe,JATOBA/PE,2026-04-01,68
jatoba-pe,JATOBA/PE,2026-05-01,46
jatoba-pe,JATOBA/PE,2026-06-01,59
jatoba-pe,JATOBA/PE,2026-07-01,72
jatoba-pe,JATOBA/PE,2026-08-01,82
jatoba-pe,JATOBA/PE,2026-09-01,86
jatoba-pe,JATOBA/PE,2026-10-01,84
jatoba-pe,JATOBA/PE,2026-11-01,76
jatoba-pe,JATOBA/PE,2026-12-01,79
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-01-01,66
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-02-01,61
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-03-01,72
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-04-01,68
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-05-01,88
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-06-01,50
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-07-01,98
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-08-01,133
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-09-01,133
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-10-01,0
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-11-01,0
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,2026-12-01,0
joao-camara-rn,JOAO CAMARA/RN,2026-01-01,185
joao-camara-rn,JOAO CAMARA/RN,2026-02-01,185
joao-camara-rn,JOAO CAMARA/RN,2026-03-01,185
joao-camara-rn,JOAO CAMARA/RN,2026-04-01,151
joao-camara-rn,JOAO CAMARA/RN,2026-05-01,149
joao-camara-rn,JOAO CAMARA/RN,2026-06-01,154
joao-camara-rn,JOAO CAMARA/RN,2026-07-01,166
joao-camara-rn,JOAO CAMARA/RN,2026-08-01,226
joao-camara-rn,JOAO CAMARA/RN,2026-09-01,226
joao-camara-rn,JOAO CAMARA/RN,2026-10-01,0
joao-camara-rn,JOAO CAMARA/RN,2026-11-01,0
joao-camara-rn,JOAO CAMARA/RN,2026-12-01,0
joao-pessoa-pb,JOAO PESSOA/PB,2026-01-01,4123
joao-pessoa-pb,JOAO PESSOA/PB,2026-02-01,3835
joao-pessoa-pb,JOAO PESSOA/PB,2026-03-01,4500
joao-pessoa-pb,JOAO PESSOA/PB,2026-04-01,4250
joao-pessoa-pb,JOAO PESSOA/PB,2026-05-01,5500
joao-pessoa-pb,JOAO PESSOA/PB,2026-06-01,3254
joao-pessoa-pb,JOAO PESSOA/PB,2026-07-01,6125
joao-pessoa-pb,JOAO PESSOA/PB,2026-08-01,8334
joao-pessoa-pb,JOAO PESSOA/PB,2026-09-01,8334
joao-pessoa-pb,JOAO PESSOA/PB,2026-10-01,0
joao-pessoa-pb,JOAO PESSOA/PB,2026-11-01,0
joao-pessoa-pb,JOAO PESSOA/PB,2026-12-01,0
juazeirinho-pb,JUAZEIRINHO/PB,2026-01-01,47
juazeirinho-pb,JUAZEIRINHO/PB,2026-02-01,45
juazeirinho-pb,JUAZEIRINHO/PB,2026-03-01,51
juazeirinho-pb,JUAZEIRINHO/PB,2026-04-01,56
juazeirinho-pb,JUAZEIRINHO/PB,2026-05-01,69
juazeirinho-pb,JUAZEIRINHO/PB,2026-06-01,63
juazeirinho-pb,JUAZEIRINHO/PB,2026-07-01,70
juazeirinho-pb,JUAZEIRINHO/PB,2026-08-01,95
juazeirinho-pb,JUAZEIRINHO/PB,2026-09-01,95
juazeirinho-pb,JUAZEIRINHO/PB,2026-10-01,0
juazeirinho-pb,JUAZEIRINHO/PB,2026-11-01,0
juazeirinho-pb,JUAZEIRINHO/PB,2026-12-01,0
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-01-01,2182
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-02-01,2182
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-03-01,2182
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-04-01,2360
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-05-01,2485
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-06-01,2569
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-07-01,2117
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-08-01,2813
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-09-01,2813
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-10-01,0
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-11-01,0
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,2026-12-01,0
jucas-ce,JUCAS/CE,2026-01-01,73
jucas-ce,JUCAS/CE,2026-02-01,68
jucas-ce,JUCAS/CE,2026-03-01,80
jucas-ce,JUCAS/CE,2026-04-01,76
jucas-ce,JUCAS/CE,2026-05-01,98
jucas-ce,JUCAS/CE,2026-06-01,70
jucas-ce,JUCAS/CE,2026-07-01,109
jucas-ce,JUCAS/CE,2026-08-01,148
jucas-ce,JUCAS/CE,2026-09-01,148
jucas-ce,JUCAS/CE,2026-10-01,0
jucas-ce,JUCAS/CE,2026-11-01,0
jucas-ce,JUCAS/CE,2026-12-01,0
jucurutu-rn,JUCURUTU/RN,2026-01-01,87
jucurutu-rn,JUCURUTU/RN,2026-02-01,87
jucurutu-rn,JUCURUTU/RN,2026-03-01,87
jucurutu-rn,JUCURUTU/RN,2026-04-01,63
jucurutu-rn,JUCURUTU/RN,2026-05-01,88
jucurutu-rn,JUCURUTU/RN,2026-06-01,115
jucurutu-rn,JUCURUTU/RN,2026-07-01,115
jucurutu-rn,JUCURUTU/RN,2026-08-01,118
jucurutu-rn,JUCURUTU/RN,2026-09-01,118
jucurutu-rn,JUCURUTU/RN,2026-10-01,0
jucurutu-rn,JUCURUTU/RN,2026-11-01,0
jucurutu-rn,JUCURUTU/RN,2026-12-01,0
lajes-rn,LAJES/RN,2026-01-01,62
lajes-rn,LAJES/RN,2026-02-01,62
lajes-rn,LAJES/RN,2026-03-01,62
lajes-rn,LAJES/RN,2026-04-01,51
lajes-rn,LAJES/RN,2026-05-01,54
lajes-rn,LAJES/RN,2026-06-01,79
lajes-rn,LAJES/RN,2026-07-01,77
lajes-rn,LAJES/RN,2026-08-01,83
lajes-rn,LAJES/RN,2026-09-01,82
lajes-rn,LAJES/RN,2026-10-01,0
lajes-rn,LAJES/RN,2026-11-01,0
lajes-rn,LAJES/RN,2026-12-01,0
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-01-01,107
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-02-01,99
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-03-01,116
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-04-01,122
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-05-01,142
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-06-01,134
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-07-01,158
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-08-01,215
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-09-01,215
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-10-01,0
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-11-01,0
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,2026-12-01,0
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-01-01,372
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-02-01,372
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-03-01,372
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-04-01,427
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-05-01,468
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-06-01,474
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-07-01,405
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-08-01,518
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-09-01,518
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-10-01,0
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-11-01,0
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,2026-12-01,0
macaiba-rn,MACAIBA/RN,2026-01-01,344
macaiba-rn,MACAIBA/RN,2026-02-01,344
macaiba-rn,MACAIBA/RN,2026-03-01,344
macaiba-rn,MACAIBA/RN,2026-04-01,342
macaiba-rn,MACAIBA/RN,2026-05-01,421
macaiba-rn,MACAIBA/RN,2026-06-01,407
macaiba-rn,MACAIBA/RN,2026-07-01,468
macaiba-rn,MACAIBA/RN,2026-08-01,637
macaiba-rn,MACAIBA/RN,2026-09-01,637
macaiba-rn,MACAIBA/RN,2026-10-01,0
macaiba-rn,MACAIBA/RN,2026-11-01,0
macaiba-rn,MACAIBA/RN,2026-12-01,0
macau-rn,MACAU/RN,2026-01-01,136
macau-rn,MACAU/RN,2026-02-01,136
macau-rn,MACAU/RN,2026-03-01,139
macau-rn,MACAU/RN,2026-04-01,131
macau-rn,MACAU/RN,2026-05-01,170
macau-rn,MACAU/RN,2026-06-01,142
macau-rn,MACAU/RN,2026-07-01,189
macau-rn,MACAU/RN,2026-08-01,257
macau-rn,MACAU/RN,2026-09-01,257
macau-rn,MACAU/RN,2026-10-01,0
macau-rn,MACAU/RN,2026-11-01,0
macau-rn,MACAU/RN,2026-12-01,0
machados-pe,MACHADOS/PE,2026-01-01,53
machados-pe,MACHADOS/PE,2026-02-01,49
machados-pe,MACHADOS/PE,2026-03-01,58
machados-pe,MACHADOS/PE,2026-04-01,55
machados-pe,MACHADOS/PE,2026-05-01,71
machados-pe,MACHADOS/PE,2026-06-01,50
machados-pe,MACHADOS/PE,2026-07-01,79
machados-pe,MACHADOS/PE,2026-08-01,107
machados-pe,MACHADOS/PE,2026-09-01,107
machados-pe,MACHADOS/PE,2026-10-01,0
machados-pe,MACHADOS/PE,2026-11-01,0
machados-pe,MACHADOS/PE,2026-12-01,0
madalena-ce,MADALENA/CE,2026-01-01,54
madalena-ce,MADALENA/CE,2026-02-01,50
madalena-ce,MADALENA/CE,2026-03-01,59
madalena-ce,MADALENA/CE,2026-04-01,55
madalena-ce,MADALENA/CE,2026-05-01,72
madalena-ce,MADALENA/CE,2026-06-01,43
madalena-ce,MADALENA/CE,2026-07-01,80
madalena-ce,MADALENA/CE,2026-08-01,109
madalena-ce,MADALENA/CE,2026-09-01,109
madalena-ce,MADALENA/CE,2026-10-01,0
madalena-ce,MADALENA/CE,2026-11-01,0
madalena-ce,MADALENA/CE,2026-12-01,0
major-sales-rn,MAJOR SALES/RN,2026-01-01,41
major-sales-rn,MAJOR SALES/RN,2026-02-01,41
major-sales-rn,MAJOR SALES/RN,2026-03-01,41
major-sales-rn,MAJOR SALES/RN,2026-04-01,37
major-sales-rn,MAJOR SALES/RN,2026-05-01,37
major-sales-rn,MAJOR SALES/RN,2026-06-01,48
major-sales-rn,MAJOR SALES/RN,2026-07-01,51
major-sales-rn,MAJOR SALES/RN,2026-08-01,56
major-sales-rn,MAJOR SALES/RN,2026-09-01,43
major-sales-rn,MAJOR SALES/RN,2026-10-01,0
major-sales-rn,MAJOR SALES/RN,2026-11-01,0
major-sales-rn,MAJOR SALES/RN,2026-12-01,0
malta-pb,MALTA/PB,2026-01-01,27
malta-pb,MALTA/PB,2026-02-01,25
malta-pb,MALTA/PB,2026-03-01,29
malta-pb,MALTA/PB,2026-04-01,28
malta-pb,MALTA/PB,2026-05-01,36
malta-pb,MALTA/PB,2026-06-01,21
malta-pb,MALTA/PB,2026-07-01,40
malta-pb,MALTA/PB,2026-08-01,54
malta-pb,MALTA/PB,2026-09-01,54
malta-pb,MALTA/PB,2026-10-01,0
malta-pb,MALTA/PB,2026-11-01,0
malta-pb,MALTA/PB,2026-12-01,0
mamanguape-pb,MAMANGUAPE/PB,2026-01-01,184
mamanguape-pb,MAMANGUAPE/PB,2026-02-01,172
mamanguape-pb,MAMANGUAPE/PB,2026-03-01,201
mamanguape-pb,MAMANGUAPE/PB,2026-04-01,190
mamanguape-pb,MAMANGUAPE/PB,2026-05-01,246
mamanguape-pb,MAMANGUAPE/PB,2026-06-01,142
mamanguape-pb,MAMANGUAPE/PB,2026-07-01,274
mamanguape-pb,MAMANGUAPE/PB,2026-08-01,373
mamanguape-pb,MAMANGUAPE/PB,2026-09-01,373
mamanguape-pb,MAMANGUAPE/PB,2026-10-01,0
mamanguape-pb,MAMANGUAPE/PB,2026-11-01,0
mamanguape-pb,MAMANGUAPE/PB,2026-12-01,0
maracanau-ce,MARACANAU/CE,2026-01-01,1576
maracanau-ce,MARACANAU/CE,2026-02-01,1576
maracanau-ce,MARACANAU/CE,2026-03-01,1576
maracanau-ce,MARACANAU/CE,2026-04-01,1670
maracanau-ce,MARACANAU/CE,2026-05-01,1678
maracanau-ce,MARACANAU/CE,2026-06-01,1684
maracanau-ce,MARACANAU/CE,2026-07-01,1698
maracanau-ce,MARACANAU/CE,2026-08-01,2310
maracanau-ce,MARACANAU/CE,2026-09-01,2310
maracanau-ce,MARACANAU/CE,2026-10-01,0
maracanau-ce,MARACANAU/CE,2026-11-01,0
maracanau-ce,MARACANAU/CE,2026-12-01,0
maranguape-ce,MARANGUAPE/CE,2026-01-01,538
maranguape-ce,MARANGUAPE/CE,2026-02-01,501
maranguape-ce,MARANGUAPE/CE,2026-03-01,588
maranguape-ce,MARANGUAPE/CE,2026-04-01,555
maranguape-ce,MARANGUAPE/CE,2026-05-01,718
maranguape-ce,MARANGUAPE/CE,2026-06-01,462
maranguape-ce,MARANGUAPE/CE,2026-07-01,800
maranguape-ce,MARANGUAPE/CE,2026-08-01,1088
maranguape-ce,MARANGUAPE/CE,2026-09-01,1088
maranguape-ce,MARANGUAPE/CE,2026-10-01,0
maranguape-ce,MARANGUAPE/CE,2026-11-01,0
maranguape-ce,MARANGUAPE/CE,2026-12-01,0
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-01-01,60
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-02-01,60
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-03-01,60
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-04-01,62
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-05-01,62
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-06-01,61
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-07-01,54
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-08-01,60
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-09-01,60
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-10-01,0
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-11-01,0
marcelino-vieira-rn,MARCELINO VIEIRA/RN,2026-12-01,0
marco-ce,MARCO/CE,2026-01-01,95
marco-ce,MARCO/CE,2026-02-01,89
marco-ce,MARCO/CE,2026-03-01,72
marco-ce,MARCO/CE,2026-04-01,110
marco-ce,MARCO/CE,2026-05-01,127
marco-ce,MARCO/CE,2026-06-01,111
marco-ce,MARCO/CE,2026-07-01,142
marco-ce,MARCO/CE,2026-08-01,193
marco-ce,MARCO/CE,2026-09-01,193
marco-ce,MARCO/CE,2026-10-01,0
marco-ce,MARCO/CE,2026-11-01,0
marco-ce,MARCO/CE,2026-12-01,0
mari-pb,MARI/PB,2026-01-01,89
mari-pb,MARI/PB,2026-02-01,82
mari-pb,MARI/PB,2026-03-01,97
mari-pb,MARI/PB,2026-04-01,91
mari-pb,MARI/PB,2026-05-01,118
mari-pb,MARI/PB,2026-06-01,73
mari-pb,MARI/PB,2026-07-01,132
mari-pb,MARI/PB,2026-08-01,179
mari-pb,MARI/PB,2026-09-01,179
mari-pb,MARI/PB,2026-10-01,0
mari-pb,MARI/PB,2026-11-01,0
mari-pb,MARI/PB,2026-12-01,0
marizopolis-pb,MARIZOPOLIS/PB,2026-01-01,28
marizopolis-pb,MARIZOPOLIS/PB,2026-02-01,26
marizopolis-pb,MARIZOPOLIS/PB,2026-03-01,31
marizopolis-pb,MARIZOPOLIS/PB,2026-04-01,29
marizopolis-pb,MARIZOPOLIS/PB,2026-05-01,38
marizopolis-pb,MARIZOPOLIS/PB,2026-06-01,50
marizopolis-pb,MARIZOPOLIS/PB,2026-07-01,52
marizopolis-pb,MARIZOPOLIS/PB,2026-08-01,58
marizopolis-pb,MARIZOPOLIS/PB,2026-09-01,57
marizopolis-pb,MARIZOPOLIS/PB,2026-10-01,0
marizopolis-pb,MARIZOPOLIS/PB,2026-11-01,0
marizopolis-pb,MARIZOPOLIS/PB,2026-12-01,0
martinopole-ce,MARTINOPOLE/CE,2026-01-01,40
martinopole-ce,MARTINOPOLE/CE,2026-02-01,37
martinopole-ce,MARTINOPOLE/CE,2026-03-01,43
martinopole-ce,MARTINOPOLE/CE,2026-04-01,41
martinopole-ce,MARTINOPOLE/CE,2026-05-01,53
martinopole-ce,MARTINOPOLE/CE,2026-06-01,30
martinopole-ce,MARTINOPOLE/CE,2026-07-01,59
martinopole-ce,MARTINOPOLE/CE,2026-08-01,80
martinopole-ce,MARTINOPOLE/CE,2026-09-01,80
martinopole-ce,MARTINOPOLE/CE,2026-10-01,0
martinopole-ce,MARTINOPOLE/CE,2026-11-01,0
martinopole-ce,MARTINOPOLE/CE,2026-12-01,0
martins-rn,MARTINS/RN,2026-01-01,30
